,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count
0,"[16, 25, 46, 10, 52, 60, 39, 38, 51, 62, 63, 56, 37, 35, 58, 59, 7, 6, 20, 24, 36, 34, 0, 19, 23, 29, 31, 30, 11, 50, 14, 32, 22, 61, 43, 53, 15, 4, 33, 40, 5, 1, 9, 12, 26, 41, 17, 57, 45, 49, 27, 2, 28, 8, 13, 18, 21, 47, 44, 48, 54, 55, 3, 42]",0.30954670906066895,PrescribedDDT,10,1,2388
1,"[59, 18, 27, 20, 40, 10, 11, 62, 5, 30, 28, 24, 12, 19, 61, 6, 46, 35, 34, 36, 45, 21, 29, 37, 55, 23, 44, 17, 60, 52, 56, 14, 15, 32, 51, 42, 38, 50, 4, 33, 26, 49, 1, 47, 2, 39, 53, 3, 13, 7, 57, 54, 25, 22, 63, 41, 0, 9, 16, 43, 48, 8, 58, 31]",0.30391383171081543,PrescribedDDT,8,6,2380
2,"[2, 8, 19, 61, 6, 17, 30, 53, 57, 47, 32, 1, 14, 63, 9, 36, 25, 26, 46, 31, 43, 39, 18, 21, 22, 60, 58, 3, 42, 33, 27, 62, 45, 52, 10, 49, 38, 59, 23, 20, 37, 13, 15, 11, 29, 56, 4, 41, 55, 28, 5, 48, 7, 16, 24, 44, 12, 35, 51, 50, 0, 34, 40, 54]",0.3193793296813965,PrescribedDDT,10,2,2367
3,"[12, 42, 45, 13, 48, 60, 56, 17, 19, 44, 6, 59, 31, 26, 29, 33, 49, 5, 61, 10, 4, 54, 46, 14, 21, 40, 41, 27, 35, 62, 1, 53, 30, 28, 38, 57, 58, 63, 11, 36, 18, 24, 22, 0, 39, 16, 7, 3, 15, 47, 25, 43, 52, 8, 37, 34, 23, 32, 20, 9, 51, 50, 55, 2]",0.3231542110443115,PrescribedDDT,10,1,2375
4,"[15, 62, 4, 49, 46, 59, 52, 24, 3, 19, 0, 61, 2, 13, 7, 39, 26, 21, 47, 10, 30, 42, 14, 22, 36, 27, 54, 56, 16, 58, 23, 53, 25, 44, 20, 43, 28, 1, 37, 34, 33, 17, 48, 8, 35, 29, 60, 57, 50, 5, 18, 31, 38, 55, 41, 40, 51, 11, 63, 45, 9, 6, 12, 32]",0.3119468688964844,PrescribedDDT,10,1,2408
5,"[35, 7, 33, 0, 42, 14, 39, 63, 27, 52, 60, 4, 51, 61, 17, 16, 54, 1, 24, 22, 21, 19, 53, 26, 13, 6, 37, 29, 47, 50, 48, 56, 45, 58, 11, 18, 31, 59, 25, 46, 34, 5, 2, 12, 15, 43, 3, 20, 62, 41, 8, 38, 32, 44, 28, 10, 57, 40, 55, 49, 23, 36, 9, 30]",0.40627217292785645,PrescribedDDT,10,1,2396
6,"[49, 42, 58, 20, 40, 36, 33, 37, 30, 13, 6, 12, 56, 31, 34, 60, 18, 16, 61, 63, 38, 43, 9, 26, 0, 32, 46, 3, 45, 50, 27, 2, 47, 52, 11, 35, 14, 17, 57, 28, 59, 25, 55, 19, 23, 7, 8, 4, 62, 54, 39, 53, 21, 10, 15, 29, 24, 44, 5, 51, 22, 48, 1, 41]",0.32294511795043945,PrescribedDDT,10,2,2394
7,"[28, 43, 10, 47, 63, 39, 13, 15, 4, 11, 23, 48, 34, 46, 41, 33, 17, 49, 30, 52, 44, 40, 24, 7, 31, 5, 0, 3, 2, 51, 20, 14, 53, 55, 6, 36, 50, 61, 9, 56, 37, 62, 27, 58, 8, 19, 42, 60, 45, 16, 29, 12, 25, 35, 22, 21, 38, 26, 18, 1, 54, 59, 32, 57]",0.2994401454925537,PrescribedDDT,8,3,2372
8,"[37, 46, 0, 43, 36, 28, 27, 33, 61, 31, 45, 26, 15, 57, 11, 41, 38, 35, 2, 56, 54, 25, 44, 51, 23, 6, 63, 18, 55, 50, 13, 5, 8, 9, 16, 12, 3, 30, 21, 22, 34, 4, 1, 14, 20, 52, 39, 53, 47, 49, 17, 29, 32, 60, 42, 59, 40, 48, 58, 24, 7, 19, 62, 10]",0.3089766502380371,PrescribedDDT,8,11,2379
9,"[13, 55, 43, 49, 36, 33, 14, 41, 26, 37, 6, 9, 47, 58, 52, 51, 30, 5, 19, 16, 17, 3, 57, 46, 61, 62, 27, 63, 7, 60, 10, 8, 39, 11, 15, 32, 40, 54, 12, 53, 23, 42, 24, 2, 0, 56, 25, 22, 20, 28, 18, 44, 50, 48, 38, 1, 34, 4, 21, 29, 35, 31, 45, 59]",0.31637120246887207,PrescribedDDT,10,1,2406
10,"[24, 62, 57, 63, 39, 21, 17, 28, 48, 23, 15, 34, 26, 16, 59, 32, 49, 12, 50, 19, 36, 10, 42, 43, 55, 20, 14, 9, 13, 3, 51, 22, 58, 37, 45, 44, 1, 52, 0, 11, 6, 25, 40, 5, 8, 18, 4, 38, 31, 7, 35, 29, 46, 41, 47, 60, 53, 27, 56, 30, 61, 2, 33, 54]",0.2935965061187744,PrescribedDDT,8,16,2417
11,"[31, 48, 38, 42, 54, 43, 9, 57, 52, 61, 18, 37, 4, 26, 27, 29, 1, 0, 53, 56, 47, 25, 7, 55, 22, 24, 40, 35, 2, 6, 8, 63, 49, 34, 14, 23, 19, 44, 36, 41, 10, 12, 30, 46, 62, 39, 45, 59, 3, 60, 58, 15, 16, 28, 5, 20, 50, 13, 11, 17, 33, 51, 32, 21]",0.3405039310455322,PrescribedDDT,10,2,2366
12,"[29, 1, 61, 8, 58, 50, 43, 11, 3, 45, 41, 0, 30, 37, 16, 48, 12, 32, 5, 25, 53, 31, 59, 62, 26, 27, 33, 13, 54, 42, 6, 49, 22, 57, 4, 47, 23, 17, 10, 40, 2, 52, 20, 63, 19, 56, 60, 15, 46, 14, 38, 24, 39, 44, 28, 21, 51, 18, 7, 34, 55, 36, 35, 9]",0.30210018157958984,PrescribedDDT,8,6,2384
13,"[28, 38, 44, 12, 60, 50, 30, 31, 52, 14, 25, 20, 36, 2, 9, 45, 61, 11, 8, 22, 17, 32, 3, 34, 56, 51, 35, 47, 19, 18, 53, 49, 59, 10, 27, 24, 21, 23, 46, 42, 37, 58, 41, 4, 29, 48, 0, 54, 43, 55, 33, 13, 57, 63, 6, 15, 7, 40, 62, 39, 26, 1, 16, 5]",0.37671542167663574,PrescribedDDT,8,8,2399
14,"[10, 14, 19, 13, 53, 25, 27, 1, 61, 58, 48, 39, 40, 7, 44, 26, 15, 45, 56, 5, 28, 21, 59, 30, 33, 42, 52, 54, 17, 55, 57, 36, 34, 20, 11, 41, 46, 4, 60, 51, 38, 37, 62, 22, 23, 32, 24, 31, 63, 16, 35, 29, 49, 47, 18, 3, 6, 2, 43, 9, 12, 0, 8, 50]",0.37596988677978516,PrescribedDDT,10,1,2419
15,"[51, 1, 56, 13, 54, 0, 46, 15, 52, 26, 30, 5, 38, 21, 35, 14, 29, 18, 43, 27, 16, 42, 22, 37, 50, 44, 32, 57, 4, 33, 19, 6, 39, 31, 7, 11, 36, 23, 2, 17, 62, 3, 61, 59, 9, 55, 63, 12, 53, 45, 47, 49, 20, 60, 48, 40, 58, 28, 41, 8, 24, 25, 34, 10]",0.3506903648376465,PrescribedDDT,8,5,2382
16,"[57, 2, 14, 55, 61, 60, 34, 53, 25, 46, 62, 28, 45, 23, 10, 48, 41, 58, 9, 35, 4, 16, 56, 36, 54, 42, 63, 32, 37, 17, 20, 8, 22, 21, 30, 13, 5, 18, 27, 11, 3, 15, 1, 31, 40, 26, 12, 52, 49, 7, 29, 39, 44, 24, 6, 47, 43, 19, 33, 0, 51, 59, 50, 38]",0.3610992431640625,PrescribedDDT,8,4,2392
17,"[24, 35, 19, 6, 36, 50, 0, 57, 11, 21, 9, 5, 38, 34, 26, 48, 7, 4, 1, 29, 16, 39, 58, 25, 27, 33, 41, 62, 55, 45, 43, 12, 42, 51, 14, 40, 32, 10, 28, 54, 52, 61, 30, 46, 20, 59, 53, 18, 3, 2, 8, 60, 44, 13, 17, 47, 15, 37, 49, 63, 31, 23, 56, 22]",0.37627148628234863,PrescribedDDT,10,1,2374
18,"[59, 14, 18, 33, 0, 62, 37, 12, 27, 22, 4, 44, 20, 41, 51, 19, 53, 35, 56, 36, 43, 16, 2, 30, 40, 11, 31, 46, 6, 47, 57, 48, 9, 39, 25, 50, 55, 34, 49, 28, 10, 42, 3, 24, 8, 21, 38, 17, 26, 52, 45, 61, 13, 60, 23, 1, 58, 32, 15, 29, 63, 7, 54, 5]",0.3598141670227051,PrescribedDDT,10,2,2425
19,"[10, 52, 38, 16, 47, 19, 28, 41, 34, 27, 59, 44, 14, 26, 1, 40, 60, 12, 45, 4, 48, 43, 63, 54, 21, 46, 36, 13, 35, 51, 39, 29, 30, 33, 37, 31, 25, 18, 9, 2, 5, 50, 24, 6, 62, 58, 0, 53, 23, 20, 32, 42, 56, 8, 3, 11, 55, 61, 15, 49, 57, 17, 22, 7]",0.3538210391998291,PrescribedDDT,10,1,2439
20,"[35, 45, 38, 4, 58, 5, 59, 33, 41, 10, 31, 0, 48, 8, 21, 15, 17, 29, 54, 3, 26, 42, 18, 19, 43, 46, 9, 47, 34, 44, 30, 13, 49, 57, 51, 14, 60, 24, 36, 22, 52, 27, 20, 40, 55, 7, 11, 37, 12, 1, 61, 6, 63, 23, 50, 62, 2, 32, 56, 53, 16, 28, 39, 25]",0.4004693031311035,PrescribedDDT,8,4,2353
21,"[32, 39, 30, 43, 23, 36, 6, 55, 61, 3, 49, 34, 12, 22, 29, 41, 51, 21, 54, 7, 1, 44, 33, 14, 27, 50, 38, 45, 0, 35, 2, 19, 48, 56, 28, 42, 52, 13, 10, 58, 53, 24, 25, 59, 20, 62, 18, 16, 63, 9, 8, 31, 40, 4, 11, 17, 37, 46, 26, 47, 60, 5, 15, 57]",0.36931729316711426,PrescribedDDT,10,1,2384
