,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count
0,"[35, 31, 47, 13, 40, 50, 54, 55, 41, 1, 36, 23, 0, 33, 45, 52, 30, 37, 49, 22, 4, 58, 26, 38, 11, 16, 10, 5, 19, 48, 27, 6, 60, 2, 39, 46, 51, 56, 62, 59, 7, 61, 29, 63, 14, 17, 32, 18, 28, 43, 42, 20, 8, 24, 34, 3, 21, 53, 57, 12, 9, 25, 44, 15]",0.31911587715148926,PrescribedDDT,8,8,2393
1,"[14, 38, 40, 41, 45, 50, 28, 31, 25, 62, 5, 15, 54, 58, 4, 55, 3, 43, 53, 35, 11, 60, 6, 48, 36, 10, 21, 63, 20, 46, 42, 61, 7, 27, 51, 52, 59, 24, 16, 2, 1, 26, 9, 39, 18, 13, 37, 56, 29, 8, 47, 23, 49, 44, 34, 0, 12, 22, 19, 57, 33, 30, 17, 32]",0.345111608505249,PrescribedDDT,8,3,2370
2,"[45, 12, 53, 61, 31, 39, 50, 6, 46, 35, 14, 0, 47, 30, 52, 56, 11, 36, 38, 44, 58, 34, 32, 4, 55, 7, 21, 9, 3, 60, 23, 25, 49, 26, 42, 40, 48, 19, 51, 37, 28, 27, 41, 33, 59, 2, 22, 18, 54, 63, 10, 1, 43, 20, 8, 15, 17, 13, 62, 16, 5, 57, 29, 24]",0.3015761375427246,PrescribedDDT,8,10,2397
3,"[18, 61, 25, 13, 4, 55, 19, 6, 48, 28, 50, 7, 16, 39, 63, 62, 47, 27, 35, 41, 17, 5, 1, 12, 10, 26, 46, 37, 21, 23, 36, 31, 40, 3, 59, 9, 34, 0, 58, 49, 45, 38, 53, 24, 56, 42, 14, 32, 33, 29, 60, 57, 11, 43, 30, 8, 15, 52, 51, 2, 22, 54, 20, 44]",0.32959771156311035,PrescribedDDT,8,10,2375
4,"[1, 3, 18, 6, 50, 29, 26, 11, 25, 2, 8, 35, 36, 45, 38, 13, 33, 14, 61, 57, 39, 32, 27, 4, 24, 28, 43, 62, 30, 12, 56, 10, 37, 46, 16, 55, 5, 63, 21, 54, 31, 58, 51, 23, 34, 9, 7, 15, 40, 52, 49, 41, 44, 48, 60, 17, 59, 19, 42, 22, 53, 47, 0, 20]",0.31565093994140625,PrescribedDDT,8,2,2372
5,"[26, 57, 2, 32, 25, 30, 11, 54, 47, 9, 28, 18, 45, 20, 1, 10, 8, 53, 4, 50, 3, 41, 37, 42, 58, 36, 51, 12, 61, 13, 14, 21, 49, 35, 31, 0, 22, 38, 52, 33, 15, 62, 40, 43, 63, 17, 60, 34, 24, 48, 39, 5, 56, 6, 7, 27, 29, 44, 16, 59, 19, 46, 55, 23]",0.3018629550933838,PrescribedDDT,8,10,2391
6,"[56, 41, 34, 63, 15, 3, 62, 49, 13, 38, 54, 21, 50, 27, 43, 19, 7, 17, 45, 4, 16, 33, 44, 5, 6, 42, 47, 61, 48, 11, 51, 36, 8, 12, 57, 35, 37, 0, 59, 24, 31, 55, 14, 26, 10, 2, 20, 32, 46, 23, 40, 30, 9, 52, 58, 53, 22, 60, 18, 28, 29, 39, 25, 1]",0.31075358390808105,PrescribedDDT,8,5,2350
7,"[12, 14, 33, 36, 40, 7, 49, 63, 41, 22, 13, 16, 44, 46, 35, 2, 18, 51, 5, 3, 50, 9, 58, 8, 19, 57, 61, 54, 59, 42, 24, 29, 30, 60, 21, 32, 27, 62, 20, 34, 15, 23, 52, 37, 11, 0, 4, 6, 17, 28, 1, 48, 43, 47, 26, 55, 25, 31, 38, 10, 45, 56, 53, 39]",0.3284261226654053,PrescribedDDT,8,6,2383
8,"[26, 44, 35, 28, 63, 41, 61, 47, 34, 31, 24, 5, 6, 16, 54, 58, 23, 29, 2, 42, 0, 38, 7, 27, 22, 19, 17, 20, 14, 57, 51, 49, 18, 62, 56, 11, 53, 36, 55, 4, 60, 1, 10, 52, 30, 8, 13, 45, 15, 59, 43, 3, 39, 25, 50, 32, 12, 40, 9, 37, 46, 48, 21, 33]",0.3081648349761963,PrescribedDDT,8,9,2407
9,"[32, 34, 55, 53, 52, 28, 9, 15, 44, 23, 6, 51, 1, 40, 20, 47, 8, 31, 56, 58, 38, 17, 39, 7, 49, 37, 27, 11, 54, 62, 60, 36, 19, 21, 57, 16, 35, 10, 33, 18, 12, 30, 2, 63, 46, 59, 26, 25, 22, 4, 48, 41, 61, 43, 5, 3, 0, 13, 42, 14, 29, 45, 24, 50]",0.31120729446411133,PrescribedDDT,8,5,2390
10,"[24, 47, 12, 37, 25, 28, 11, 35, 5, 50, 15, 3, 55, 49, 13, 54, 19, 42, 9, 20, 45, 0, 33, 61, 57, 58, 22, 41, 63, 31, 56, 2, 34, 59, 40, 30, 27, 38, 4, 39, 6, 1, 53, 18, 44, 10, 52, 46, 36, 29, 48, 16, 17, 8, 43, 14, 23, 26, 32, 60, 21, 62, 51, 7]",0.32379770278930664,PrescribedDDT,8,8,2408
11,"[49, 41, 45, 17, 9, 18, 57, 39, 24, 8, 19, 2, 62, 43, 42, 5, 15, 27, 56, 22, 30, 34, 61, 48, 37, 10, 44, 7, 60, 26, 33, 35, 29, 16, 51, 32, 28, 38, 36, 13, 63, 25, 40, 52, 46, 20, 14, 54, 11, 53, 6, 50, 58, 55, 21, 31, 47, 3, 4, 23, 1, 59, 12, 0]",0.30167412757873535,PrescribedDDT,8,7,2386
12,"[57, 30, 9, 23, 40, 53, 12, 35, 54, 60, 47, 56, 34, 20, 61, 52, 42, 21, 39, 41, 0, 37, 58, 16, 62, 44, 55, 25, 43, 48, 19, 45, 32, 13, 38, 6, 31, 2, 29, 10, 18, 5, 7, 49, 46, 4, 59, 22, 33, 36, 3, 1, 28, 50, 17, 15, 63, 27, 51, 14, 11, 8, 26, 24]",0.36505579948425293,PrescribedDDT,8,10,2380
13,"[42, 35, 45, 59, 10, 14, 62, 55, 0, 7, 54, 16, 58, 3, 61, 39, 1, 38, 5, 33, 28, 63, 12, 31, 29, 51, 18, 4, 8, 26, 53, 41, 40, 20, 30, 21, 22, 36, 9, 19, 47, 32, 57, 13, 27, 46, 17, 44, 52, 25, 43, 15, 60, 50, 23, 48, 11, 24, 2, 49, 37, 34, 56, 6]",0.3178071975708008,PrescribedDDT,8,6,2392
14,"[15, 1, 62, 19, 53, 5, 46, 8, 27, 63, 2, 61, 29, 13, 26, 57, 10, 58, 16, 60, 32, 34, 43, 11, 36, 40, 55, 47, 33, 48, 31, 22, 35, 54, 49, 42, 14, 50, 0, 24, 23, 6, 41, 12, 17, 18, 39, 25, 37, 20, 51, 38, 9, 56, 44, 4, 59, 52, 7, 45, 30, 3, 28, 21]",0.3209872245788574,PrescribedDDT,8,9,2419
15,"[21, 35, 7, 3, 22, 6, 36, 46, 8, 48, 54, 18, 10, 39, 40, 59, 13, 28, 1, 60, 24, 0, 41, 55, 11, 57, 20, 26, 52, 12, 32, 17, 23, 38, 56, 34, 49, 58, 61, 42, 2, 27, 51, 16, 9, 63, 30, 43, 47, 50, 37, 45, 15, 14, 5, 62, 19, 33, 25, 31, 4, 53, 29, 44]",0.3060140609741211,PrescribedDDT,8,7,2389
16,"[13, 18, 42, 16, 58, 11, 61, 33, 45, 53, 57, 22, 27, 60, 21, 54, 26, 50, 20, 25, 5, 3, 41, 31, 51, 35, 56, 52, 10, 4, 34, 62, 17, 43, 23, 47, 39, 6, 15, 49, 63, 2, 38, 37, 55, 59, 32, 7, 0, 46, 36, 1, 29, 28, 30, 24, 12, 44, 40, 14, 8, 48, 19, 9]",0.29988527297973633,PrescribedDDT,8,8,2414
17,"[33, 35, 29, 31, 12, 22, 48, 2, 61, 13, 55, 37, 43, 41, 30, 4, 34, 42, 8, 36, 40, 39, 23, 63, 54, 44, 38, 19, 15, 52, 25, 14, 46, 28, 5, 56, 45, 1, 27, 9, 10, 20, 57, 47, 0, 11, 16, 49, 32, 18, 7, 24, 3, 60, 53, 26, 59, 50, 51, 58, 21, 6, 17, 62]",0.28910136222839355,PrescribedDDT,8,4,2385
18,"[24, 49, 32, 55, 47, 13, 27, 45, 2, 38, 44, 35, 43, 15, 5, 16, 56, 59, 30, 14, 37, 58, 25, 22, 10, 6, 61, 23, 57, 62, 33, 48, 7, 8, 0, 40, 4, 12, 26, 17, 41, 51, 63, 11, 31, 20, 39, 19, 50, 29, 9, 42, 18, 52, 54, 1, 36, 3, 34, 60, 46, 21, 28, 53]",0.33917713165283203,PrescribedDDT,8,10,2418
19,"[25, 30, 63, 13, 39, 22, 52, 29, 53, 8, 35, 1, 44, 61, 19, 12, 48, 33, 10, 62, 50, 41, 11, 17, 56, 5, 4, 47, 49, 38, 14, 54, 20, 46, 6, 24, 31, 36, 32, 42, 27, 9, 3, 28, 43, 37, 60, 7, 26, 18, 45, 15, 55, 57, 16, 2, 34, 0, 59, 51, 21, 58, 40, 23]",0.2936575412750244,PrescribedDDT,8,4,2378
20,"[31, 35, 0, 52, 60, 2, 41, 55, 26, 6, 50, 20, 57, 13, 51, 48, 54, 61, 59, 4, 58, 39, 18, 63, 10, 25, 11, 21, 16, 17, 19, 22, 46, 36, 53, 49, 62, 45, 14, 24, 5, 40, 37, 15, 56, 7, 44, 34, 38, 29, 47, 8, 12, 27, 33, 1, 32, 28, 42, 30, 43, 9, 23, 3]",0.3143763542175293,PrescribedDDT,8,4,2373
21,"[27, 24, 37, 15, 35, 38, 52, 9, 4, 19, 40, 62, 20, 42, 16, 53, 41, 1, 5, 58, 10, 50, 55, 63, 60, 39, 12, 17, 44, 46, 0, 29, 14, 11, 49, 22, 33, 61, 34, 7, 32, 43, 8, 56, 6, 30, 23, 13, 21, 26, 25, 18, 2, 31, 51, 47, 57, 59, 36, 28, 3, 45, 48, 54]",0.2878148555755615,PrescribedDDT,8,4,2346
22,"[10, 45, 20, 24, 16, 12, 15, 11, 56, 59, 60, 63, 26, 27, 53, 29, 54, 44, 58, 21, 13, 62, 47, 50, 2, 35, 51, 49, 0, 5, 31, 7, 43, 8, 30, 52, 4, 46, 37, 28, 55, 33, 36, 14, 57, 32, 48, 6, 41, 39, 18, 17, 38, 34, 25, 61, 9, 23, 42, 3, 1, 19, 40, 22]",0.3227348327636719,PrescribedDDT,8,3,2388
23,"[25, 48, 7, 36, 28, 33, 11, 41, 31, 54, 23, 0, 16, 4, 15, 32, 58, 61, 3, 24, 38, 63, 10, 21, 47, 5, 19, 52, 35, 8, 42, 49, 39, 6, 62, 56, 14, 2, 12, 1, 40, 29, 37, 45, 51, 26, 17, 30, 20, 22, 34, 46, 13, 57, 43, 53, 60, 55, 27, 59, 18, 44, 9, 50]",0.29717016220092773,PrescribedDDT,8,9,2419
24,"[52, 4, 41, 20, 0, 63, 19, 11, 57, 24, 9, 43, 46, 45, 60, 16, 8, 32, 61, 14, 33, 2, 12, 17, 28, 31, 58, 48, 51, 7, 27, 5, 25, 54, 10, 39, 62, 21, 56, 53, 3, 36, 23, 22, 29, 38, 50, 1, 15, 37, 59, 13, 6, 18, 47, 55, 44, 34, 26, 40, 49, 35, 42, 30]",0.2939791679382324,PrescribedDDT,8,3,2376
25,"[56, 46, 61, 27, 16, 40, 17, 55, 28, 34, 32, 59, 20, 54, 23, 63, 35, 31, 30, 42, 51, 3, 15, 33, 44, 47, 41, 2, 21, 57, 45, 43, 39, 50, 62, 26, 53, 6, 18, 5, 25, 14, 24, 49, 60, 22, 48, 9, 11, 7, 10, 4, 36, 12, 52, 19, 37, 0, 29, 58, 13, 1, 8, 38]",0.40545082092285156,PrescribedDDT,8,5,2400
26,"[25, 27, 30, 57, 58, 40, 1, 3, 39, 35, 6, 44, 60, 24, 48, 45, 10, 11, 19, 50, 0, 46, 16, 7, 5, 13, 15, 54, 33, 47, 36, 59, 12, 62, 41, 51, 17, 22, 43, 38, 31, 37, 29, 52, 20, 14, 2, 4, 61, 56, 53, 32, 55, 8, 63, 9, 42, 23, 18, 28, 49, 21, 34, 26]",0.3054957389831543,PrescribedDDT,8,5,2339
27,"[49, 21, 60, 24, 14, 9, 51, 17, 47, 23, 39, 32, 63, 10, 2, 38, 55, 37, 12, 45, 5, 36, 0, 27, 40, 13, 53, 22, 43, 41, 16, 54, 1, 34, 48, 33, 8, 57, 62, 58, 42, 31, 44, 26, 4, 30, 3, 50, 18, 29, 61, 20, 52, 28, 19, 35, 7, 6, 11, 46, 59, 25, 15, 56]",0.29850172996520996,PrescribedDDT,8,4,2397
28,"[30, 12, 52, 33, 16, 37, 3, 36, 61, 22, 0, 20, 5, 4, 47, 57, 15, 28, 43, 19, 39, 41, 56, 14, 25, 62, 8, 6, 51, 55, 2, 45, 50, 35, 18, 27, 44, 13, 60, 49, 38, 54, 53, 7, 21, 26, 9, 40, 1, 11, 46, 32, 59, 24, 42, 17, 48, 29, 34, 58, 10, 63, 23, 31]",0.2926976680755615,PrescribedDDT,8,9,2423
29,"[34, 55, 47, 21, 0, 53, 7, 51, 50, 36, 61, 30, 26, 24, 4, 35, 56, 10, 59, 19, 3, 58, 17, 57, 25, 49, 40, 8, 54, 6, 11, 48, 16, 20, 31, 15, 39, 13, 23, 9, 63, 1, 45, 38, 2, 27, 44, 46, 43, 5, 32, 29, 52, 42, 18, 33, 28, 12, 62, 14, 41, 37, 22, 60]",0.2968893051147461,PrescribedDDT,8,3,2385
30,"[8, 55, 25, 53, 36, 10, 12, 51, 24, 52, 19, 38, 5, 58, 34, 20, 47, 26, 23, 3, 62, 11, 15, 56, 61, 16, 18, 4, 6, 48, 29, 59, 7, 57, 41, 22, 14, 35, 42, 28, 9, 43, 37, 40, 50, 60, 17, 30, 54, 32, 45, 1, 31, 44, 63, 13, 39, 2, 21, 33, 46, 0, 49, 27]",0.2988762855529785,PrescribedDDT,8,8,2424
31,"[23, 2, 56, 12, 1, 24, 36, 60, 37, 59, 27, 50, 47, 0, 55, 16, 53, 58, 48, 52, 43, 61, 25, 3, 15, 28, 17, 20, 10, 49, 22, 29, 5, 39, 44, 35, 21, 18, 34, 51, 33, 9, 7, 8, 11, 46, 45, 63, 14, 54, 57, 32, 30, 62, 40, 42, 4, 6, 38, 26, 19, 31, 13, 41]",0.28904271125793457,PrescribedDDT,8,4,2356
32,"[28, 6, 11, 0, 14, 33, 15, 54, 42, 22, 9, 56, 20, 1, 2, 30, 26, 63, 36, 24, 10, 60, 50, 40, 49, 7, 52, 43, 62, 29, 3, 39, 18, 13, 45, 61, 34, 16, 35, 4, 48, 38, 44, 37, 51, 31, 53, 27, 41, 59, 19, 25, 23, 21, 47, 58, 17, 8, 46, 55, 12, 5, 32, 57]",0.2965202331542969,PrescribedDDT,8,5,2376
33,"[14, 6, 34, 57, 54, 38, 55, 0, 35, 41, 63, 37, 18, 50, 43, 22, 40, 7, 42, 3, 56, 25, 27, 32, 2, 52, 47, 58, 5, 48, 26, 45, 33, 17, 8, 21, 1, 53, 36, 49, 39, 61, 9, 46, 19, 20, 44, 13, 15, 28, 16, 62, 4, 29, 23, 24, 60, 12, 31, 59, 51, 30, 11, 10]",0.316678524017334,PrescribedDDT,8,7,2343
34,"[18, 3, 2, 0, 41, 52, 61, 19, 49, 32, 34, 10, 29, 31, 13, 62, 9, 16, 12, 60, 14, 22, 6, 63, 26, 15, 46, 36, 58, 50, 37, 42, 48, 33, 1, 35, 7, 38, 8, 4, 47, 5, 53, 21, 39, 57, 59, 28, 56, 55, 25, 27, 43, 40, 51, 44, 20, 54, 23, 24, 30, 45, 17, 11]",0.3047621250152588,PrescribedDDT,8,5,2420
35,"[42, 2, 39, 30, 62, 47, 44, 63, 21, 4, 9, 38, 7, 50, 31, 6, 60, 28, 41, 36, 45, 5, 29, 58, 12, 40, 37, 16, 43, 24, 56, 8, 22, 23, 48, 34, 11, 53, 35, 17, 61, 13, 18, 0, 59, 14, 54, 55, 33, 46, 19, 49, 20, 26, 32, 51, 15, 52, 10, 57, 3, 1, 25, 27]",0.29390692710876465,PrescribedDDT,8,11,2383
36,"[25, 6, 49, 63, 50, 39, 7, 53, 35, 62, 21, 29, 18, 31, 13, 43, 56, 9, 57, 14, 42, 0, 34, 51, 46, 22, 8, 30, 15, 59, 54, 60, 28, 19, 10, 2, 47, 48, 3, 24, 37, 12, 33, 38, 61, 17, 1, 5, 55, 52, 41, 11, 16, 45, 58, 44, 20, 23, 36, 27, 40, 26, 4, 32]",0.30066418647766113,PrescribedDDT,8,9,2376
37,"[44, 31, 22, 12, 61, 10, 58, 23, 29, 20, 4, 34, 56, 1, 42, 37, 25, 38, 40, 63, 39, 54, 15, 8, 62, 19, 48, 16, 2, 43, 59, 32, 3, 41, 60, 7, 0, 53, 11, 33, 50, 46, 45, 47, 17, 26, 13, 52, 28, 18, 24, 30, 6, 9, 35, 14, 51, 49, 36, 21, 57, 27, 5, 55]",0.3288733959197998,PrescribedDDT,8,4,2341
38,"[6, 46, 63, 0, 43, 57, 58, 30, 51, 31, 7, 61, 42, 20, 41, 37, 21, 44, 18, 56, 52, 8, 49, 3, 50, 34, 28, 23, 45, 19, 59, 29, 47, 48, 39, 11, 35, 5, 25, 2, 26, 53, 33, 15, 40, 55, 60, 16, 10, 13, 4, 32, 54, 12, 38, 9, 27, 1, 17, 14, 62, 22, 24, 36]",0.29833006858825684,PrescribedDDT,8,8,2392
39,"[13, 20, 40, 48, 36, 14, 52, 33, 0, 18, 59, 28, 27, 63, 7, 1, 17, 3, 58, 61, 47, 12, 35, 23, 31, 19, 6, 54, 45, 34, 53, 42, 30, 56, 25, 44, 49, 4, 15, 8, 24, 43, 16, 37, 32, 9, 60, 22, 5, 39, 26, 50, 38, 21, 10, 57, 51, 11, 2, 29, 41, 62, 55, 46]",0.2971231937408447,PrescribedDDT,8,5,2406
40,"[61, 1, 49, 45, 16, 47, 23, 21, 51, 22, 50, 18, 37, 29, 8, 38, 58, 44, 56, 17, 4, 53, 10, 41, 27, 12, 40, 15, 48, 2, 52, 26, 3, 43, 63, 30, 32, 25, 7, 24, 20, 39, 31, 57, 54, 55, 35, 19, 6, 62, 59, 33, 60, 36, 46, 11, 9, 42, 14, 34, 28, 5, 0, 13]",0.3150646686553955,PrescribedDDT,8,11,2415
41,"[20, 17, 23, 9, 7, 35, 3, 46, 31, 58, 43, 48, 36, 40, 61, 12, 14, 41, 57, 19, 47, 26, 8, 38, 0, 6, 39, 4, 50, 49, 59, 24, 18, 32, 11, 16, 51, 21, 37, 54, 30, 13, 60, 25, 2, 33, 27, 34, 5, 53, 56, 55, 42, 44, 52, 1, 29, 28, 62, 45, 10, 15, 63, 22]",0.306537389755249,PrescribedDDT,8,7,2401
